idAccounts,AccountRef,AccountName,Description,AccountOwner,Currency,AccountType,BananaCode,Source,SourceRef,Follow,ShapeShift
3906,1hrfXU9iGpDpoN9JCYUbPGUSDNpNNDeqA,ArmoryWallet,ArmoryWallet,2,,,NULL,Code,NULL,Y,
3907,1HXvZE33z7Viw3BJsBMWFKVF6LWFQungXj,"David Armory? Used for withdrawal from MtGox 1/5/2013 history_BTC","David Armory? Used for withdrawal from MtGox 1/5/2013 history_BTC.csv",2,,,NULL,Code,NULL,Y,
3908,1ivwC2FtcZEAoGWoSvo8Y614N48YRX7Aj,1ivwC2Ft,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3909,1JbsM2g6usdN7hCzD9q4AbP8CyEPWfd8K2,1JbsM2g6,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3910,1JEDpsTrCeZ2dGDiJ7DRvduSkPGSx47C9D,1JEDpsTr,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3911,1JuWk4KjSzYVYBeVCsznrAftFnfcRA1Y8y,"David Armory? Used for withdrawal from MtGox 8/4/2013 history_BTC","David Armory? Used for withdrawal from MtGox 8/4/2013 history_BTC.csv",2,,,NULL,Code,NULL,Y,
3912,1JwTemyBHpoaBdELWYYqSaaMsnf7tx8cDM,1JwTemyB,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3913,1K1tRYNJApPUoppK84vVY8qg8raQR99suS,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3914,1K4dXdUeda6nhGRnvwEpqD4fhB9cGrojZX,1K4dXdUe,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3915,1K5BnyiwwQ8XW2C7jv4LGkg79NM59thVoS,"Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3916,1K6GTgTCDmc3QayY7UAaXqMUEG755mxhTw,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3917,1KCwosyqyhuBsVVXBdHxchkaADhET1YKDJ,"Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3918,1KKycwoPvYn6bDPnXSbH27Fpx4RCMeRuFA,1KKycwoP,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3919,1JeF4oBNVDqL2y5SZqAdQrTm1BoYhz7SSs,1KvL2tDz,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3920,1Lk9a6JSQpyKGb3uo5xtYEBY2PZgLXK5Hk,"David Armory? Used for withdrawal from MtGox 3/4/2013 history_BTC","David Armory? Used for withdrawal from MtGox 3/4/2013 history_BTC.csv",2,,,NULL,Code,NULL,Y,
3921,1LUSpcCjxerqmtzDvSBXnv4pYW2VCHYFYY,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3922,1Lya7pjadqKzVHRdcHEPa9ypyvzWrNPww4,1Lya7pja,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3923,1M14Djs5zJrNWwp3JFenBAzPUT8dB8hmWP,1M14Djs5,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3924,1M3UMBiJGDP7zm2YcfPJWYk8sYpttrkzD7,1M3UMBiJ,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3925,1MDjh5w5m4DTXsMYChuH2tdFXybcE8mALf,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3926,1MLskc2zBKTGC4teFMpsRsP63wEbJZKbnB,"David Wallet used to gift 4 BTC to 4 kids on 23-12-2013","David Wallet used to gift 4 BTC to 4 kids on 23-12-2013",2,,,NULL,Code,NULL,N,
3927,1MmdNgq4GtF5VpKfNA6szRLNTQ9YE5aSn8,1MmdNgq4,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3928,1NbgAykdDUEoVFpjaixEsAdMD9nRR51Hw5,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3929,1NbRovWWhRKEmeSaGDRZxVxWHo3JNoisdT,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3930,1NctEAFJ3T2APpm8Sq1D16mBqFY14MmTyZ,1NctEAFJ,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3931,1NGneojptwdrHX6VXcBUwqCJ2GpA82DpPj,1NGneojp,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3932,1NRpS2BVLdj7PqbMkyd2eAysgsBQ5HQHhZ,1NRpS2BV,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3933,1PsDZQsQFNf7SvxKXmFboKsEdzaog9NH9r,1PsDZQsQ,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3934,1PSXBvP7T9JvKHQfgos57tmTfGD8eg3ins,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3935,1PTfnm8gGh1owaawKndM6ZREqcNHwACXR5,"JaxxWallet? Contains 4.85 BCH UntitledJaxx.rtf - possible refund ","JaxxWallet? Contains 4.85 BCH UntitledJaxx.rtf - possible refund from ShapeShift?",2,,,NULL,Code,NULL,Y,
3936,1PTtSGX41xpZd7iSHys5Hdbn2LyAMHM6SU,"Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3937,1PvjVTMBMc9mRDTACNFyTAArCLES7RwYJt,"Offline Armory RapsPi","Richard Offline Armory RapsPi",1,,,NULL,Code,NULL,Y,
3938,1PWcYStHBV2ABmF8etJerxVSX8ckus2oi1,1PWcYStH,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3939,1Q4tcx5HCpCKSXZSboSwxanc2fMjMfDeMs,,,NULL,,,NULL,Code,NULL,,
3940,1Q61qab622Bm9TnrFgTCH4q2T4WtrKtnk2,1Q61qab6,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3941,1T276spAGAXJsZRucEbcZ4wdzE7bYuuoU,1T276spA,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3942,1x1ygwmu3qDm45ekphaYzHCDrE9gieiMs,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3943,1Ykg3foCv5VQ8nhTDB3YxFbofnYaRTGyH,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3944,1YpRtfhRNcRPphf1xGBsR3pGeY9zYbQeC,1YpRtfhR,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3945,34jy8UxyXj74V1o7hkd6AcaphPkXnQ6agp,34jy8Uxy,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3946,36GBNkR3EMY4RQas14kShH84nKxzdDqBUX,"ItBit BTC Deposit Address","Davids ItBit BTC Deposit Address",2,,,NULL,Code,NULL,N,
3947,38Z3BGWvo2QFh3bDJ3s2qH8phcx3729wqK,38Z3BGWv,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3948,39hKVZ4Q4FLnZUG18Ddr87yzPfwDcGWEgo,39hKVZ4Q,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3949,3CdpRz2C8UKL59vrjL9oa5VWgEGXGiQ3h2,"Bitstamp BTC Deposit address","Richards Bitstamp BTC Deposit address",27,,,NULL,Code,NULL,N,
3950,3E399EarYpcBT15u3kUFShb2wpRDKLeFQh,3E399Ear,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3951,3EfsvwAxWGHJRzSZXhsvizocHqnP32QwH1,3EfsvwAx,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3952,3ELHHbDVf4ATDyFkjfJG87s5DfBLSQiRzC,3ELHHbDV,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3953,3JphxeN1kKgT9iqwkncx8B9ne4WeDNKorC,"Bitstamp BTC Deposit address","Davids Bitstamp BTC Deposit address",27,,,NULL,Code,NULL,N,
3954,3KewkcPVSKbqNAyvXKMvUwU7yjDMYJRTvH,3KewkcPV,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3955,3LB65EjqMsWqbppfcfMTg7cttFRW9XkFHb,3LB65Ejq,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3956,3NHBqsULyBrBTmEYqebTrumPwhRxRNpdUj,3NHBqsUL,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3957,3NQpa6YJjcZZ73HXf2raxCWjMWd8JkLzwE,"ItBit BTC Deposit Address","Davids ItBit BTC Deposit Address",2,,,NULL,Code,NULL,N,
3958,3Ns1hxZNxrwWftuoXbdkrgQoSnwoxDg55v,3Ns1hxZN,"AHAM Shapeshift Deposit Address for xfer of BTC to BCH",4,BTC,Wallet,NULL,Code,NULL,N,Input
3959,"BTC Trade1","Bitstamp BTC Trading","BTC Trading",1,BTC,Trading,NULL,Code,NULL,N,
3960,"BTC Trade2","Bitstamp BTC Trading","BTC Trading",2,BTC,Trading,NULL,Code,NULL,N,
3961,"Coutts 1","Bitstamp USD Wallet","Moving USD",2,USD,Money,NULL,Code,NULL,N,
3962,"Coutts 2","Bitstamp GBP Wallet","Moving GBP",2,GBP,Money,NULL,Code,NULL,N,
3963,DHxfeWcUDjZna6DZjTL8wtkzuW4pTLKC2d,,,NULL,,,NULL,Code,NULL,,
3964,"ETH Trade1","Bitstamp ETH Trading","ETH Trading",1,ETH,Trading,NULL,Code,NULL,N,
3965,"ETH Trade2","Bitstamp ETH Trading","ETH Trading",2,ETH,Trading,NULL,Code,NULL,N,
3966,LS5XzRhiUYDvT4KvUT5HFcXydGq4WWk6iS,,,NULL,,,NULL,Code,NULL,,
3967,"Transfer 1","Bitstamp USD Wallet","For moving USD",1,USD,Money,NULL,Code,NULL,N,
3968,"Transfer 2","Bitstamp GBP Wallet","For moving GBP",1,GBP,Money,NULL,Code,NULL,N,
3969,unknown,,,NULL,,,NULL,Code,NULL,,
3970,17rVkPH43unBUaKYGKqHavGnY61QxPJYqu,17rVkPH4,"Unknown Recipient",19,BTC,Wallet,NULL,Code,NULL,Y,
3971,1D6iiNaeYitwsiedVePdqnccXj7JV82xTS,1D6iiNae,"Unknown Recipient",19,BTC,Wallet,NULL,Code,NULL,Y,
3972,0x79b8a964d00857E667ae29079C35959C6d8cd1A7,0x79b8a9,"Unknown Recipient",19,BTC,Wallet,NULL,Code,NULL,Y,
3973,1CaZSFb4Dsoe2gnR57NTZysB2BSr6X3mPX,"response like",Jaxx,2,BTC,Wallet,NULL,Code,NULL,Y,Output
3974,1652Ma6MASAT6rKzdVf2cPuJXnTbLDr6Zv,"response like",Jaxx,2,BTC,Wallet,NULL,Code,NULL,Y,Output
3975,1JEUtwmdGtqoWA3gLx2ezScK2kVbmVXdq6,"response like",Jaxx,2,BTC,Wallet,NULL,Code,NULL,Y,Output
3976,1CTGZxXCmQzDDkyb8TwHjdp7wSX3JxB431,"response like",Jaxx,2,BTC,Wallet,NULL,Code,NULL,Y,Output
3977,1EH7ubUHUxpYDMFgYUULpg1jhDWuXNj2oL,"response like",Jaxx,2,BTC,Wallet,NULL,Code,NULL,Y,Output
3978,15JKES9K7BybyhJ58WGsfYXUFKQngjwTky,"response like",Jaxx,2,BTC,Wallet,NULL,Code,NULL,Y,Output
3979,0x27f3dd10fbea7cf975ac08c6238b60a9219c2324,"response like",Jaxx,2,ETC,Wallet,NULL,Code,NULL,Y,
3980,0xbf4f2c4abd21907ae4942345e50b87ec84b48b49,"response like",Jaxx,2,ETC,Wallet,NULL,Code,NULL,Y,
3981,0xcb4987E01f566016Ed6d822c70ae7488344e28A2,"Bitstamp withdraw",Unknown,2,ETH,Unknown,NULL,Code,NULL,Y,Wallet
3982,134TjSiaR53LHWmydwFPBfMG3hLwpVaBWB,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3983,13PEwUirXaa6CGTHrUDue1GUxSdhsHvmik,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3984,13td4jsKYa9B7LhD677ZEkm85JjtWs2mxx,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3985,14yysFLYRhK33FMEbVYSWEqAzCXZZsa7sE,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3986,15HVcAgkeXJCcjLTjbxpEpjyzdkPjaFA3N,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3987,17qVDZPwAGfybBqvcaBpn327yZbEMB5Rz8,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3988,19cYpGLjwiYegj2GsFX9kxsHkWQJPT1Dia,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3989,19gbhytTEsa8xTYqHDDkXAkVkcZUzcAEVV,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3990,1ARQRAqwE7RZdn4m6SEtDExqZ4GJWDqSMs,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3991,1BZrehvpNKh8fecnBnvuEigaqSd7dQfhfA,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3992,1LooJCWTqEVNAVN2C5QmZQeBvVkJTJ7NZ7,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
3993,1M7gQemfTkLrQ7a6sLcbH6N2DFqJdJ6rUU,Unknown,"Bitstamp withdraw",2,BTC,Wallet,NULL,Code,NULL,Y,
4085,1BVEnDykhjd118khZSKsxaVeaPURhx3bPj,"initial next","Jaxx BTC wallet",25,BTC,Wallet,NULL,Code,NULL,Y,
4086,15BVDkbmGgxqxdthtbskB7mG65M9Dp1j7K,"initial next","Jaxx BTC wallet",25,BTC,Wallet,NULL,Code,NULL,Y,
4087,12HNBZMEWw5nRAuotAEehNb7TXujxJZazN,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4088,1PNWX19jAqDTXUq6WL7PF7qkkJDRcdRKBM,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4089,1LYVqcB4bQ3j636Z3eUdSRwSHSWMvqtqkK,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4090,1KiCkHkoorgfuALwZgzkiwFy5xVwhZfhwc,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4091,1MxzehAhmhfLQv6ftBXudgY88dz25UjM1J,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4092,14tTN1S6Pxe1pJ4s4vjWR8LMNCaJmzJyWC,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4093,17cNMnZSDughJddnFPJvWvdEHSZLjn46pn,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4094,1BheZbKBzmk9VUowwuZXTnzLqF2UU4ZW58,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4095,19hJa4VFcv6AhH9UZoaVYNSQ8cKVFYTVbj,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4096,133QRbRSkViWiaKCjfHXzMHhJovUk887SW,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4097,1PoHgEUZ2Bbkpk5mfPdKSASzVuoRiTTQ9D,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4098,1GbE9ToNyWP8WdkpjNrTve3YJjZVZCsnRk,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4099,157nCJgfxSQjQaDo3ine883mVwNHrKxn1z,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4100,1L6jhvRtChTN6cmDqAmafEYNLmEPwkQeWN,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4101,14mWxycfzzAAtccSsaBoP4knze42BL5u6o,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4102,1PwJUmEX4S4SFFGhPDr9dm8oFnJkXXAJ6j,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4103,122YsriGqmEFNikWwv8dVqiFbh8Ki58wfS,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4104,1D9QdnYrNRMa4FGq9WtkcEMsfYMVEFusLL,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4105,1EVKc9qtM1xCG231exVmVxbPfNrLQ6rdYW,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4106,1KQLJR1vdLLWFSinDo82Aby1RouGppCDmp,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4107,187NZQpTDqmhg2coSK8gNN3AfVgQNjkyqZ,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4108,1MHsvK5KULXeiev3j3byLfgXPacdK3D352,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4109,1Mt2ScGGtjS74eyoATFnYiSbJRGgQZfkeV,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4110,1JzusYFfGM3t9ak89GVw8kaydkozXP8pZc,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4111,1Em6vB8z2WiRarbtb7C83rPFq1QbpDURnK,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4112,19Had3n2B9BA1dSAzVYvxiaAEKnvYCqh68,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,
4113,13BHRtH9NHNfX7b1KXJC87LuDo7MPKxxmk,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,
4114,1JutiQLwxLKWMxYSZE5aZjCo532komLq6t,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,
4115,0xb58d2b8be1598c1634c706a59c275b440dfd2011,"album sleep","Jaxx ETH",2,ETH,Wallet,NULL,Code,NULL,Y,
4116,"ETC Genesis David","ETC Genesis","Split of ETC.",24,ETC,Genesis,NULL,NULL,NULL,N,NULL
4117,"ETC Genesis Richard","ETC Genesis","Split of ETC.",24,ETC,Genesis,NULL,NULL,NULL,N,NULL
4118,ShapeShiftInternalAddresses,"ShapeShift Internal",ShapeShift,4,BTC,ShapeShift,NULL,NULL,NULL,NULL,NULL
